sensores 1000
1	44.633106	10.939678	0.100000
2	44.625262	10.893088	0.100000
3	44.647793	10.930327	0.100000
4	44.650514	10.938734	0.100000
5	44.654346	10.909586	0.100000
6	44.656694	10.898991	0.100000
7	44.690933	10.969304	0.100000
8	44.645649	10.921296	0.100000
9	44.633450	10.924301	0.100000
10	44.642667	10.928747	0.100000
11	44.628245	10.808032	0.100000
12	44.602418	10.919662	0.100000
13	44.645322	10.916054	0.100000
14	44.643426	10.891692	0.100000
15	44.849179	11.069823	0.100000
16	44.638755	10.897222	0.100000
17	44.587891	10.946703	0.100000
18	44.620737	10.980565	0.100000
19	44.644635	10.842004	0.100000
20	44.675135	10.900189	0.100000
21	44.623639	10.935868	0.100000
22	44.627010	10.940864	0.100000
23	44.687798	10.963777	0.100000
24	44.630468	10.935947	0.100000
25	44.644637	10.929353	0.100000
26	44.589114	10.858776	0.100000
27	44.644954	10.925246	0.100000
28	44.726452	10.910250	0.100000
29	44.689813	10.913941	0.100000
30	44.656825	10.875966	0.100000
31	44.661508	10.889147	0.100000
32	44.657739	10.912519	0.100000
33	44.628634	10.939588	0.100000
34	44.675540	11.041978	0.100000
35	44.661676	10.923367	0.100000
36	44.286752	10.672077	0.100000
37	44.619638	10.941135	0.100000
38	44.287087	10.666050	0.100000
39	44.651896	10.917380	0.100000
40	44.635734	10.947216	0.100000
41	44.571934	10.844666	0.100000
42	44.655313	10.964801	0.100000
43	44.646774	10.921880	0.100000
44	44.600704	10.973442	0.100000
45	44.657643	10.949641	0.100000
46	44.628446	10.914559	0.100000
47	44.656930	10.898282	0.100000
48	44.678402	10.930480	0.100000
49	44.651569	10.867872	0.100000
50	44.662918	10.925206	0.100000
51	44.748232	11.002663	0.100000
52	44.630666	10.909429	0.100000
53	44.641209	10.921766	0.100000
54	44.656308	10.896589	0.100000
55	44.629226	10.927507	0.100000
56	44.661147	10.927231	0.100000
57	44.643386	10.932400	0.100000
58	44.666572	10.892736	0.100000
59	44.662543	10.890877	0.100000
60	44.643496	10.945125	0.100000
61	44.595485	11.035603	0.100000
62	44.659224	10.892006	0.100000
63	44.625435	10.896339	0.100000
64	44.575189	10.919481	0.100000
65	44.635463	10.907084	0.100000
66	44.624635	10.940973	0.100000
67	44.624822	10.945836	0.100000
68	44.638496	10.856699	0.100000
69	44.634172	10.924156	0.100000
70	44.645899	10.907711	0.100000
71	44.632706	10.948055	0.100000
72	44.639802	10.806131	0.100000
73	44.554313	10.797328	0.100000
74	44.639347	10.930972	0.100000
75	44.632474	10.934182	0.100000
76	44.623001	10.924100	0.100000
77	44.662103	10.964165	0.100000
78	44.610405	10.920063	0.100000
79	44.628929	10.888966	0.100000
80	44.536086	10.820911	0.100000
81	44.643508	10.886377	0.100000
82	44.642992	10.964084	0.100000
83	44.632606	10.952201	0.100000
84	44.612079	10.911914	0.100000
85	44.626869	10.925723	0.100000
86	44.343638	10.729244	0.100000
87	44.636847	10.905362	0.100000
88	44.651573	10.902624	0.100000
89	44.884381	11.060460	0.100000
90	44.625980	10.944816	0.100000
91	44.655157	10.937415	0.100000
92	44.656471	10.939548	0.100000
93	44.668201	10.936144	0.100000
94	44.654059	10.906719	0.100000
95	44.633658	10.900076	0.100000
96	44.641038	10.891075	0.100000
97	44.636720	10.901462	0.100000
98	44.601834	10.957643	0.100000
99	44.650462	10.919184	0.100000
100	44.637160	10.934742	0.100000
101	44.578835	10.829993	0.100000
102	44.619716	10.928593	0.100000
103	44.641515	10.891953	0.100000
104	44.632772	10.899272	0.100000
105	44.647080	10.923876	0.100000
106	44.609558	10.850379	0.100000
107	44.696834	10.889165	0.100000
108	44.660988	10.921575	0.100000
109	44.645148	10.888136	0.100000
110	44.631655	10.971580	0.100000
111	44.538036	10.793516	0.100000
112	44.626914	10.907268	0.100000
113	44.636345	10.904913	0.100000
114	44.635266	10.928746	0.100000
115	44.639521	10.911066	0.100000
116	44.630800	10.902486	0.100000
117	44.640801	10.923262	0.100000
118	44.688568	10.916532	0.100000
119	44.580411	10.983637	0.100000
120	44.671741	10.866392	0.100000
121	44.660419	10.896387	0.100000
122	44.641915	10.915624	0.100000
123	44.657931	10.878713	0.100000
124	44.645113	10.907136	0.100000
125	44.683176	10.896164	0.100000
126	44.630498	10.947769	0.100000
127	44.649044	10.900630	0.100000
128	44.666557	10.913467	0.100000
129	44.627757	10.918063	0.100000
130	44.699421	10.885404	0.100000
131	44.602478	10.860014	0.100000
132	44.685449	10.966954	0.100000
133	44.679437	11.040059	0.100000
134	44.639332	10.962251	0.100000
135	44.641242	10.890510	0.100000
136	44.659737	10.895949	0.100000
137	44.633829	10.969333	0.100000
138	44.649479	10.938563	0.100000
139	44.604481	10.861827	0.100000
140	44.674822	10.934524	0.100000
141	44.580008	10.911161	0.100000
142	44.649247	10.926936	0.100000
143	44.640578	10.914095	0.100000
144	44.628713	10.922815	0.100000
145	44.657407	10.904793	0.100000
146	44.636245	10.926057	0.100000
147	44.644122	10.942273	0.100000
148	44.636749	10.932037	0.100000
149	44.651712	10.875960	0.100000
150	44.634459	10.925545	0.100000
151	44.634426	10.871266	0.100000
152	44.662602	10.898617	0.100000
153	44.789957	10.875245	0.100000
154	44.658793	10.904980	0.100000
155	44.649759	10.900387	0.100000
156	44.642029	10.962812	0.100000
157	44.632273	10.868276	0.100000
158	44.649407	10.921292	0.100000
159	44.625274	10.929279	0.100000
160	44.656379	10.890524	0.100000
161	44.475185	10.991325	0.100000
162	44.608459	10.978220	0.100000
163	44.524855	10.860216	0.100000
164	44.692672	10.967912	0.100000
165	44.658118	10.932318	0.100000
166	44.679634	10.946879	0.100000
167	44.644888	10.922599	0.100000
168	44.645348	10.917547	0.100000
169	44.633436	10.903916	0.100000
170	44.662176	10.929089	0.100000
171	44.655713	10.898435	0.100000
172	44.649814	10.918457	0.100000
173	44.639744	10.909265	0.100000
174	44.587664	10.970517	0.100000
175	44.625470	10.942371	0.100000
176	44.652115	10.899743	0.100000
177	44.672678	10.951920	0.100000
178	44.633974	10.935704	0.100000
179	44.620782	11.040734	0.100000
180	44.642255	10.945016	0.100000
181	44.647343	10.927732	0.100000
182	44.629115	10.941370	0.100000
183	44.877277	11.071046	0.100000
184	44.643751	10.942125	0.100000
185	44.659868	10.931842	0.100000
186	44.882503	11.066729	0.100000
187	44.727825	10.919785	0.100000
188	44.660306	10.965302	0.100000
189	44.676031	11.032249	0.100000
190	44.689272	10.916227	0.100000
191	44.629051	10.925539	0.100000
192	44.647264	10.943387	0.100000
193	44.646018	10.923316	0.100000
194	44.612507	10.983511	0.100000
195	44.652496	10.931752	0.100000
196	44.645163	10.909004	0.100000
197	44.651934	10.928912	0.100000
198	44.638153	10.913149	0.100000
199	44.640358	10.907456	0.100000
200	44.649723	10.920020	0.100000
201	44.652880	10.934645	0.100000
202	44.637494	10.935028	0.100000
203	44.635170	10.914836	0.100000
204	44.634089	10.916551	0.100000
205	44.632542	10.935307	0.100000
206	44.633457	10.856224	0.100000
207	44.644637	10.934088	0.100000
208	44.659200	10.933352	0.100000
209	44.656419	10.909598	0.100000
210	44.687662	10.963423	0.100000
211	44.639710	10.948131	0.100000
212	44.628419	10.912597	0.100000
213	44.623780	10.917712	0.100000
214	44.629260	10.942703	0.100000
215	44.645879	10.930202	0.100000
216	44.622270	10.816410	0.100000
217	44.638511	10.873769	0.100000
218	44.625556	10.894379	0.100000
219	44.836184	11.292578	0.100000
220	44.641763	10.939536	0.100000
221	44.695435	10.875618	0.100000
222	44.633370	10.946570	0.100000
223	44.639702	10.913418	0.100000
224	44.594989	11.037887	0.100000
225	44.660409	10.962256	0.100000
226	44.659720	10.920255	0.100000
227	44.660123	10.911161	0.100000
228	44.626128	10.929277	0.100000
229	44.636780	10.930377	0.100000
230	44.668198	10.938464	0.100000
231	44.645871	10.915881	0.100000
232	44.650372	10.898436	0.100000
233	44.632442	10.915098	0.100000
234	44.651835	10.933512	0.100000
235	44.634077	10.950419	0.100000
236	44.622888	10.891130	0.100000
237	44.672005	10.939487	0.100000
238	44.636236	10.921261	0.100000
239	44.509709	10.950041	0.100000
240	44.893451	11.065997	0.100000
241	44.641216	10.943818	0.100000
242	44.641960	10.966249	0.100000
243	44.630155	10.960969	0.100000
244	44.678212	10.952872	0.100000
245	44.655040	10.905814	0.100000
246	44.655574	10.900547	0.100000
247	44.603873	10.904920	0.100000
248	44.654197	10.890697	0.100000
249	44.650509	10.933601	0.100000
250	44.540266	10.793640	0.100000
251	44.628309	10.969620	0.100000
252	44.881357	10.887794	0.100000
253	44.635521	10.902887	0.100000
254	44.635164	10.869587	0.100000
255	44.647051	10.916171	0.100000
256	44.619566	10.934006	0.100000
257	44.310038	10.792578	0.100000
258	44.709584	10.902220	0.100000
259	44.602274	10.969724	0.100000
260	44.632987	10.933990	0.100000
261	44.638403	10.876708	0.100000
262	44.655428	10.872448	0.100000
263	44.646758	10.928595	0.100000
264	44.659276	10.892642	0.100000
265	44.612217	10.909517	0.100000
266	44.635333	10.946670	0.100000
267	44.646341	10.925073	0.100000
268	44.623009	10.948569	0.100000
269	44.678060	10.893056	0.100000
270	44.647191	10.919890	0.100000
271	44.675135	10.959429	0.100000
272	44.723040	10.900088	0.100000
273	44.645191	10.923256	0.100000
274	44.645161	10.928992	0.100000
275	44.843135	11.146038	0.100000
276	44.643934	10.929792	0.100000
277	44.661620	10.892461	0.100000
278	44.639786	10.891890	0.100000
279	44.523177	10.859042	0.100000
280	44.643031	10.934915	0.100000
281	44.661658	10.888580	0.100000
282	44.634604	10.954887	0.100000
283	44.661748	10.908158	0.100000
284	44.636547	10.933714	0.100000
285	44.662142	10.929289	0.100000
286	44.628160	10.892855	0.100000
287	44.657913	10.903107	0.100000
288	44.643877	10.926382	0.100000
289	44.632230	10.947447	0.100000
290	44.637345	10.917497	0.100000
291	44.637662	10.940099	0.100000
292	44.639564	10.907711	0.100000
293	44.668256	10.930643	0.100000
294	44.645819	10.930726	0.100000
295	44.530257	11.019961	0.100000
296	44.646381	10.918656	0.100000
297	44.661960	10.889476	0.100000
298	44.629817	10.911359	0.100000
299	44.634838	10.974548	0.100000
300	44.621347	10.931603	0.100000
301	44.595873	10.974174	0.100000
302	44.654282	10.920075	0.100000
303	44.645864	10.922327	0.100000
304	44.643803	10.890940	0.100000
305	44.664204	10.974826	0.100000
306	44.626551	10.943452	0.100000
307	44.622090	10.926164	0.100000
308	44.634954	10.894250	0.100000
309	44.641216	10.943818	0.100000
310	44.706670	11.104341	0.100000
311	44.647839	10.924372	0.100000
312	44.645533	10.972414	0.100000
313	44.661757	10.893162	0.100000
314	44.656795	10.914978	0.100000
315	44.671481	10.894920	0.100000
316	44.662918	10.925206	0.100000
317	44.646286	10.850892	0.100000
318	44.640937	10.861207	0.100000
319	44.369246	10.661461	0.100000
320	44.642490	10.932997	0.100000
321	44.649393	10.924580	0.100000
322	44.595794	10.929986	0.100000
323	44.639989	10.926191	0.100000
324	44.644858	10.933528	0.100000
325	44.643318	10.940758	0.100000
326	44.641756	10.899191	0.100000
327	44.646601	10.855335	0.100000
328	44.836883	11.299507	0.100000
329	44.658186	10.902136	0.100000
330	44.642101	10.913961	0.100000
331	44.649250	10.925743	0.100000
332	44.633559	10.959935	0.100000
333	44.887139	11.065114	0.100000
334	44.660254	10.883688	0.100000
335	44.676294	10.934989	0.100000
336	44.638372	10.920484	0.100000
337	44.598609	10.959842	0.100000
338	44.650799	10.802457	0.100000
339	44.637372	10.797124	0.100000
340	44.572426	10.941783	0.100000
341	44.657234	10.864061	0.100000
342	44.632161	10.795203	0.100000
343	44.605376	10.997620	0.100000
344	44.641108	10.804805	0.100000
345	44.579704	10.945882	0.100000
346	44.640743	10.908169	0.100000
347	44.603635	10.863614	0.100000
348	44.660671	10.960148	0.100000
349	44.653991	10.914715	0.100000
350	44.646504	10.840999	0.100000
351	44.636657	10.910483	0.100000
352	44.665161	10.855601	0.100000
353	44.640316	10.972176	0.100000
354	44.611956	10.890166	0.100000
355	44.654678	10.942877	0.100000
356	44.645480	10.924387	0.100000
357	44.659551	10.898291	0.100000
358	44.621395	10.917592	0.100000
359	44.658013	10.947920	0.100000
360	44.642258	10.911866	0.100000
361	44.635945	10.948656	0.100000
362	44.657915	10.914884	0.100000
363	44.624450	10.911829	0.100000
364	44.636898	10.955762	0.100000
365	44.627781	10.934815	0.100000
366	44.600898	10.981489	0.100000
367	44.517551	10.859047	0.100000
368	44.651619	10.804524	0.100000
369	44.624900	10.898891	0.100000
370	44.688732	10.921788	0.100000
371	44.623420	10.916989	0.100000
372	44.626591	10.919601	0.100000
373	44.580577	10.939358	0.100000
374	44.579737	10.841449	0.100000
375	44.662299	10.963512	0.100000
376	44.638479	10.957922	0.100000
377	44.630928	10.901713	0.100000
378	44.638193	10.949588	0.100000
379	44.659824	10.910984	0.100000
380	44.656542	10.947323	0.100000
381	44.619807	10.930975	0.100000
382	44.643665	10.903189	0.100000
383	44.654136	10.918169	0.100000
384	44.651868	10.919224	0.100000
385	44.628088	10.916608	0.100000
386	44.647459	10.922236	0.100000
387	44.626559	10.927149	0.100000
388	44.636656	10.874929	0.100000
389	44.606329	10.970405	0.100000
390	44.614015	10.951830	0.100000
391	44.747142	10.976170	0.100000
392	44.600043	10.971707	0.100000
393	44.647162	10.927196	0.100000
394	44.624878	10.930252	0.100000
395	44.656419	10.909598	0.100000
396	44.628273	10.918385	0.100000
397	44.882211	11.059934	0.100000
398	44.683930	10.869963	0.100000
399	44.629552	10.902643	0.100000
400	44.634261	10.870183	0.100000
401	44.616847	10.909007	0.100000
402	44.641356	10.929899	0.100000
403	44.675603	11.016675	0.100000
404	44.679100	11.030249	0.100000
405	44.651670	10.894234	0.100000
406	44.641509	10.901891	0.100000
407	44.645862	10.943654	0.100000
408	44.638668	10.897724	0.100000
409	44.646353	10.922097	0.100000
410	44.647028	10.899999	0.100000
411	44.643713	10.893185	0.100000
412	44.640370	10.942235	0.100000
413	44.656842	10.944167	0.100000
414	44.630360	10.921717	0.100000
415	44.656819	10.911915	0.100000
416	44.634377	10.894371	0.100000
417	44.627169	10.922451	0.100000
418	44.839309	11.305532	0.100000
419	44.622959	10.928795	0.100000
420	44.689256	10.920358	0.100000
421	44.626159	10.928194	0.100000
422	44.645292	10.941505	0.100000
423	44.652905	10.932157	0.100000
424	44.664070	10.922878	0.100000
425	44.652963	10.941439	0.100000
426	44.661399	10.965329	0.100000
427	44.653388	10.940172	0.100000
428	44.613206	10.846712	0.100000
429	44.636715	10.935783	0.100000
430	44.628203	10.940386	0.100000
431	44.555647	10.793730	0.100000
432	44.622621	10.975875	0.100000
433	44.622406	10.890925	0.100000
434	44.633486	10.917572	0.100000
435	44.646389	10.918171	0.100000
436	44.657019	10.893371	0.100000
437	44.636704	10.936763	0.100000
438	44.659895	10.899966	0.100000
439	44.640218	10.913038	0.100000
440	44.639584	10.954861	0.100000
441	44.631654	10.918496	0.100000
442	44.658759	10.903604	0.100000
443	44.656001	10.892861	0.100000
444	44.831965	11.292386	0.100000
445	44.874220	11.131523	0.100000
446	44.600294	10.976759	0.100000
447	44.619935	10.923400	0.100000
448	44.659110	10.970314	0.100000
449	44.649567	10.901025	0.100000
450	44.650847	10.960200	0.100000
451	44.662057	10.942532	0.100000
452	44.659639	10.875012	0.100000
453	44.638905	10.945953	0.100000
454	44.660299	10.894826	0.100000
455	44.657512	10.889531	0.100000
456	44.658364	10.903374	0.100000
457	44.808582	10.837993	0.100000
458	44.630057	10.914521	0.100000
459	44.651192	10.963191	0.100000
460	44.629683	10.924988	0.100000
461	44.635215	10.970154	0.100000
462	44.609587	10.864279	0.100000
463	44.608845	10.865446	0.100000
464	44.560000	11.026496	0.100000
465	44.658690	10.932794	0.100000
466	44.637135	10.912478	0.100000
467	44.877803	11.073044	0.100000
468	44.654331	10.881274	0.100000
469	44.636749	10.932037	0.100000
470	44.650747	10.897213	0.100000
471	44.635689	10.913056	0.100000
472	44.655725	10.924865	0.100000
473	44.659895	10.899966	0.100000
474	44.653254	10.932656	0.100000
475	44.670308	11.043170	0.100000
476	44.636439	10.950364	0.100000
477	44.643300	10.920191	0.100000
478	44.691359	10.846343	0.100000
479	44.627167	10.952076	0.100000
480	44.688568	10.916532	0.100000
481	44.656430	10.935697	0.100000
482	44.641647	10.957794	0.100000
483	44.594598	10.958338	0.100000
484	44.693870	10.965992	0.100000
485	44.653310	10.921860	0.100000
486	44.634501	10.918805	0.100000
487	44.626534	10.941492	0.100000
488	44.562515	10.846061	0.100000
489	44.726204	11.040994	0.100000
490	44.536092	10.785718	0.100000
491	44.645877	10.928974	0.100000
492	44.632991	10.950615	0.100000
493	44.633702	10.918978	0.100000
494	44.695732	10.985324	0.100000
495	44.661768	10.943031	0.100000
496	44.649759	10.900387	0.100000
497	44.645606	10.841911	0.100000
498	44.646676	10.924996	0.100000
499	44.645684	10.913780	0.100000
500	44.620544	10.884007	0.100000
501	44.849458	11.207727	0.100000
502	44.629604	10.975063	0.100000
503	44.350279	10.570652	0.100000
504	44.654831	10.929634	0.100000
505	44.673515	11.012144	0.100000
506	44.593203	10.947346	0.100000
