CC
1
1	44.659414	10.936595
EC
50
1	44.627679	10.905275	1	10.000000
2	44.645212	10.845204	1	10.000000
3	44.636184	10.894112	1	10.000000
4	44.657989	10.915088	1	10.000000
5	44.737869	10.927290	1	10.000000
6	44.644980	10.935084	1	10.000000
7	44.663952	10.925380	1	10.000000
8	44.643388	10.930879	1	10.000000
9	44.660017	10.922206	1	10.000000
10	44.549887	10.943770	1	10.000000
11	44.535392	10.795644	1	10.000000
12	44.636083	10.908446	1	10.000000
13	44.644655	10.914930	1	10.000000
14	44.577738	10.839587	1	10.000000
15	44.660125	10.884774	1	10.000000
16	44.642818	10.895363	1	10.000000
17	44.553794	10.778387	1	10.000000
18	44.741874	10.923151	1	10.000000
19	44.627163	10.938222	1	10.000000
20	44.642706	10.890372	1	10.000000
21	44.640622	10.969588	1	10.000000
22	44.618301	10.825300	1	10.000000
23	44.657179	10.898772	1	10.000000
24	44.629848	10.936623	1	10.000000
25	44.603185	10.969607	1	10.000000
26	44.884673	11.069750	1	10.000000
27	44.625376	10.918105	1	10.000000
28	44.642795	10.939353	1	10.000000
29	44.649701	10.892467	1	10.000000
30	44.637655	10.924026	1	10.000000
31	44.685437	10.894296	1	10.000000
32	44.642547	10.944128	1	10.000000
33	44.629040	10.975422	1	10.000000
34	44.630032	10.960077	1	10.000000
35	44.637512	10.954229	1	10.000000
36	44.642593	10.930274	1	10.000000
37	44.662683	10.962235	1	10.000000
38	44.631776	10.905878	1	10.000000
39	44.544092	10.778658	1	10.000000
40	44.613096	10.935387	1	10.000000
41	44.741668	10.925969	1	10.000000
42	44.622677	10.912607	1	10.000000
43	44.651003	10.935226	1	10.000000
44	44.652821	10.904157	1	10.000000
45	44.625540	10.960703	1	10.000000
46	44.624342	10.909513	1	10.000000
47	44.611628	10.934530	1	10.000000
48	44.622497	10.943233	1	10.000000
49	44.627686	10.935059	1	10.000000
50	44.620104	10.931738	1	10.000000
